,Precision,Recall,Accuracy,Substitution Error,Miss Error,False Alarm Error,Total Error,Chroma Precision,Chroma Recall,Chroma Accuracy,Chroma Substitution Error,Chroma Miss Error,Chroma False Alarm Error,Chroma Total Error,track
0,0.846921443737,0.907003183265,0.7792537605,0.0361527967258,0.0568440200091,0.12778535698,0.220782173715,0.86093418259,0.922010004548,0.802493568177,0.0211459754434,0.0568440200091,0.12778535698,0.205775352433,01_AchGottundHerr
1,0.873945610365,0.897629609093,0.794734904271,0.0406847795952,0.0616856113113,0.0887856944829,0.19115608539,0.891423172954,0.915580815082,0.82372014716,0.0227335736069,0.0616856113113,0.0887856944829,0.173204879401,02_AchLiebenChristen
2,0.81029037188,0.876267078008,0.727098189797,0.0559717937417,0.0677611282503,0.149184662847,0.272917584839,0.830973000509,0.898633759365,0.759757801584,0.0336051123843,0.0677611282503,0.149184662847,0.250550903482,03_ChristederdubistTagundLicht
3,0.839800078916,0.877542605827,0.751707087356,0.0508521165476,0.0716052776251,0.116547553601,0.239004947774,0.854333815599,0.892729521715,0.774795729707,0.0356652006597,0.0716052776251,0.116547553601,0.223818031886,04_ChristeDuBeistand
4,0.845631956091,0.887724071703,0.763928104125,0.0544174135723,0.0578585147247,0.107634443022,0.219910371319,0.870559536515,0.913892445583,0.804565309286,0.0282490396927,0.0578585147247,0.107634443022,0.193741997439,05_DieNacht
5,0.802588751798,0.889812017456,0.730033048747,0.0659617321249,0.0442262504196,0.152903658946,0.26309164149,0.82582696238,0.915575696542,0.767391151438,0.0401980530379,0.0442262504196,0.152903658946,0.237327962403,06_DieSonne
6,0.846717654557,0.907755380936,0.779636150235,0.0426204304749,0.049624188589,0.121711650154,0.213956269218,0.858110261313,0.919969251794,0.798502483505,0.0304065596174,0.049624188589,0.121711650154,0.20174239836,07_HerrGott
7,0.869169126951,0.875892553553,0.773864063087,0.0531281876913,0.0709792587555,0.0787147228834,0.20282216933,0.894221847322,0.901139068344,0.814333999078,0.0278816729004,0.0709792587555,0.0787147228834,0.177575654539,08_FuerDeinenThron
8,0.815411051822,0.853464596744,0.715271717572,0.0774327906096,0.0691026126467,0.115770541462,0.262305944718,0.856471013837,0.896440742143,0.77935972348,0.0344566452101,0.0691026126467,0.115770541462,0.219329799318,09_Jesus
9,0.842777390091,0.898051754908,0.769186676008,0.0484086853064,0.0535395597858,0.119125520523,0.221073765616,0.85617585485,0.912328970851,0.791089045071,0.0341314693635,0.0535395597858,0.119125520523,0.206796549673,10_NunBitten
