,Precision,Recall,Accuracy,Substitution Error,Miss Error,False Alarm Error,Total Error,Chroma Precision,Chroma Recall,Chroma Accuracy,Chroma Substitution Error,Chroma Miss Error,Chroma False Alarm Error,Chroma Total Error,track
0,0.934937986126,0.390885920197,0.380534759358,0.0266742837054,0.582439796098,0.000527333450519,0.609641413254,0.963212108472,0.402706978379,0.39660694192,0.0148532255229,0.582439796098,0.000527333450519,0.597820355071,P_Q_0_2___E_l_g_a_r
1,0.779684665829,0.438343269532,0.390032805193,0.10997803577,0.451678694697,0.0138845309068,0.575541261374,0.857960094879,0.482350172576,0.446680226645,0.0659711327267,0.451678694697,0.0138845309068,0.531534358331,P_Q_0_3___F_a_r_r_a_n_c
2,0.866968205401,0.375706214689,0.355227297504,0.0438141358238,0.580479649487,0.0138360428917,0.638129828202,0.919914859651,0.398650985818,0.385279696902,0.020869364695,0.580479649487,0.0138360428917,0.615185057074,P_S_0_1___B_e_e_t_h_o_v_e_n
3,0.733560090703,0.509047993706,0.429614873838,0.127065302911,0.363886703383,0.0578284815106,0.548780487805,0.782596371882,0.54307631786,0.471885147838,0.0930369787569,0.363886703383,0.0578284815106,0.514752163651,P_S_0_2___C_h_o_p_i_n
4,0.641011984021,0.540049360556,0.414642549526,0.153690823424,0.30625981602,0.148754767781,0.608705407225,0.670572569907,0.564954004936,0.442219880576,0.128786179044,0.30625981602,0.148754767781,0.583800762845,P_S_0_3___M_o_z_a_r_t
5,0.763039971321,0.647945205479,0.539406994425,0.162937595129,0.189117199391,0.0382800608828,0.390334855403,0.821742247715,0.697792998478,0.606054597131,0.113089802131,0.189117199391,0.0382800608828,0.340487062405,S_Q_0_1___B_e_e_t_h_o_v_e_n
6,0.756992084433,0.62464620074,0.520311933261,0.133463966906,0.241889832354,0.0670585673852,0.442412366645,0.78073878628,0.644241236664,0.545538348083,0.113868930982,0.241889832354,0.0670585673852,0.422817330721,S_Q_0_2___J_a_n_a_c_e_k
7,0.655688056029,0.539647920237,0.420490410294,0.152515968219,0.307836111544,0.130861504907,0.591213584671,0.712663259512,0.586539959495,0.474360589643,0.105623928961,0.307836111544,0.130861504907,0.544321545412,S_Q_0_3___S_c_h_u_b_e_r_t
8,0.509222133119,0.354303250105,0.264115628574,0.16682940438,0.478867345515,0.174640814618,0.820337564514,0.629510825982,0.437996931232,0.348231118997,0.0831357232529,0.478867345515,0.174640814618,0.736643883387,V_S_0_1___S_c_h_u_m_a_n_n
9,0.807029540481,0.378584718034,0.347158489234,0.0888560980304,0.532559183935,0.00166805671393,0.62308333868,0.880607221007,0.413100660807,0.391190765492,0.0543401552576,0.532559183935,0.00166805671393,0.588567395907,V_S_0_4___F_r_a_n_c_k
