,Overall Accuracy,Raw Chroma Accuracy,Raw Pitch Accuracy,Voicing False Alarm,Voicing Recall
0,0.291232536112,0.58771518521,0.531582825373,0.479368313805,0.495344631255
1,0.324041928161,0.336469043973,0.300426602494,0.346727210418,0.351728287027
2,0.354037267081,0.563472174214,0.501123401314,0.537525773196,0.62988247494
3,0.335410035891,0.666559811936,0.628840091895,0.271886844781,0.210396965326
4,0.326246185148,0.535649981995,0.506571840115,0.633088725817,0.632997239227
5,0.357136080453,0.65787170736,0.561214667017,0.449811794228,0.484838540299
6,0.382904337252,0.663160530929,0.619870487639,0.642999739606,0.604486422668
7,0.391532891293,0.734826466063,0.602111472047,0.407179761268,0.343007351684
8,0.400686939767,0.571428571429,0.533023844693,0.405458320973,0.390061194345
9,0.411312493636,0.578621223857,0.511715724245,0.430856774748,0.56196746708
10,0.658017615499,0.481408869659,0.464169821525,0.140008538637,0.216400757166
11,0.377248953975,0.518680217578,0.473375322073,0.504079254079,0.607500715717
12,0.214786693263,0.424228579462,0.386202291418,0.355403348554,0.442995712378
13,0.215374509766,0.550993890763,0.426392814808,0.112758140124,0.184941187198
14,0.366696099309,0.585723705902,0.555555555556,0.574076674624,0.556503461919
15,0.3978870534,0.720183057813,0.652283552816,0.406389487938,0.352448553906
16,0.32308690013,0.642054164538,0.563958439789,0.482599238717,0.495230795435
17,0.370733987845,0.353556106109,0.303945857756,0.0809847571006,0.151338449453
18,0.640899054285,0.345512252731,0.249335695306,0.124122119682,0.195010333629
19,0.209720092025,0.348369386186,0.273394092456,0.479698113208,0.53363346876
20,0.222096034162,0.462684069612,0.386295180723,0.294247246022,0.309571619813
21,0.576400295175,0.265744203441,0.19109947644,0.167498865184,0.129394166043
22,0.243625874474,0.497551686616,0.363075807037,0.448241826033,0.286361987668
23,0.571549015099,0.904544416533,0.902260790135,0.783399393798,0.831468371774
24,0.362829762713,0.582640723061,0.510601177639,0.338437839797,0.38234510165
25,0.318219335391,0.521249724109,0.473894597445,0.291006352391,0.394511611938
26,0.428463756718,0.647409772699,0.620646191336,0.846760982874,0.820469728163
